"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","SECTOR","GFS_GRP","INDICATOR","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1313MIXED.G2MF.GF05_T.XDC.A","OBS_VALUE","United States","Local Government","Expenditure by function","Environmental protection, Transactions","Domestic currency","Annual","Billions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1314.G2MF.GF0820_T.POGDP_PT.A","OBS_VALUE","United States","Social security funds","Expenditure by function","Cultural services, Transactions","Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1312MIXED.G2MF.GF072_T.XDC.A","OBS_VALUE","United States","State Government","Expenditure by function","Outpatient services, Transactions","Domestic currency","Annual","Billions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1311B.G2MF.GF1050_T.POGDP_PT.A","OBS_VALUE","United States","Budgetary central government","Expenditure by function","Unemployment, Transactions","Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1313MIXED.G2MF.TOA_T.POGDP_PT.A","OBS_VALUE","United States","Local Government","Expenditure by function","Tota outlays (adjustment), Transactions","Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.000390207736843755","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1314.G2MF.GF048_T.POGDP_PT.A","OBS_VALUE","United States","Social security funds","Expenditure by function","R&D Economic affairs, Transactions","Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1313MIXED.G2MF.GF0860_T.POGDP_PT.A","OBS_VALUE","United States","Local Government","Expenditure by function","Recreation, culture and religion n.e.c., Transactions","Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1314.G2MF.GF0220_T.POGDP_PT.A","OBS_VALUE","United States","Social security funds","Expenditure by function","Civil defence, Transactions","Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1313MIXED.G2MF.GF0160_T.POGDP_PT.A","OBS_VALUE","United States","Local Government","Expenditure by function","General public services n.e.c., Transactions","Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1311B.G2MF.GF1030_T.POGDP_PT.A","OBS_VALUE","United States","Budgetary central government","Expenditure by function","Survivors, Transactions","Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1311B.G2MF.GF101_T.POGDP_PT.A","OBS_VALUE","United States","Budgetary central government","Expenditure by function","Sickness and disability, Transactions","Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S13.G2MF.GF0170_T.XDC.A","OBS_VALUE","United States","General government","Expenditure by function","Public debt transactions, Transactions","Domestic currency","Annual","Billions","","","","","","","","","76.06","95.6","116.83","131.11","152.28","184.65","191.77","198.05","212.55","227.36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1313MIXED.G2MF.GF013_T.POGDP_PT.A","OBS_VALUE","United States","Local Government","Expenditure by function","General services, Transactions","Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S13112.G2MF.GF0340_T.POGDP_PT.A","OBS_VALUE","United States","Extrabudgetary central government","Expenditure by function","Prisons, Transactions","Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S13112.G2MF.GF048_T.POGDP_PT.A","OBS_VALUE","United States","Extrabudgetary central government","Expenditure by function","R&D Economic affairs, Transactions","Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1314.G2MF.GF1070_T.POGDP_PT.A","OBS_VALUE","United States","Social security funds","Expenditure by function","Social exclusion n.e.c., Transactions","Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S13.G2MF.GF0850_T.POGDP_PT.A","OBS_VALUE","United States","General government","Expenditure by function","R&D Recreation, culture and religion, Transactions","Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S13.G2MF.GF0210_T.POGDP_PT.A","OBS_VALUE","United States","General government","Expenditure by function","Military defence, Transactions","Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1311B.G2MF.GF03_T.POTO_PT.A","OBS_VALUE","United States","Budgetary central government","Expenditure by function","Public order and safety, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1311.G2MF.GF1060_T.POGDP_PT.A","OBS_VALUE","United States","Central government excluding social security","Expenditure by function","Housing, Transactions","Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1314.G2MF.GF0930_T.POGDP_PT.A","OBS_VALUE","United States","Social security funds","Expenditure by function","Post-secondary non-tertiary education, Transactions","Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1321.G2MF.GF0650_T.POGDP_PT.A","OBS_VALUE","United States","Central government including social security","Expenditure by function","R&D Housing and community amenities, Transactions","Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S13.G2MF.GF0150_T.POGDP_PT.A","OBS_VALUE","United States","General government","Expenditure by function","R&D General public services, Transactions","Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S13.G2MF.GF1030_T.POGDP_PT.A","OBS_VALUE","United States","General government","Expenditure by function","Survivors, Transactions","Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S13112.G2MF.GF0140_T.POGDP_PT.A","OBS_VALUE","United States","Extrabudgetary central government","Expenditure by function","Basic research, Transactions","Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1311.G2MF.GF0650_T.POGDP_PT.A","OBS_VALUE","United States","Central government excluding social security","Expenditure by function","R&D Housing and community amenities, Transactions","Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1311.G2MF.GF072_T.POGDP_PT.A","OBS_VALUE","United States","Central government excluding social security","Expenditure by function","Outpatient services, Transactions","Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S13112.G2MF.GF0560_T.POGDP_PT.A","OBS_VALUE","United States","Extrabudgetary central government","Expenditure by function","Environmental protection n.e.c., Transactions","Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1314.G2MF.GF075_T.POGDP_PT.A","OBS_VALUE","United States","Social security funds","Expenditure by function","R&D Health, Transactions","Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1311.G2MF.GF0140_T.XDC.A","OBS_VALUE","United States","Central government excluding social security","Expenditure by function","Basic research, Transactions","Domestic currency","Annual","Billions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1311B.G2MF.GF0560_T.POGDP_PT.A","OBS_VALUE","United States","Budgetary central government","Expenditure by function","Environmental protection n.e.c., Transactions","Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1312MIXED.G2MF.GF0320_T.POGDP_PT.A","OBS_VALUE","United States","State Government","Expenditure by function","Fire-protection services, Transactions","Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1321.G2MF.GF0140_T.XDC.A","OBS_VALUE","United States","Central government including social security","Expenditure by function","Basic research, Transactions","Domestic currency","Annual","Billions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S13.G2MF.TOTOUT_T.POGDP_PT.A","OBS_VALUE","United States","General government","Expenditure by function","Total outlays, Transactions","Percent of GDP","Annual","Units","34.46673044814716","33.25099286531466","34.44958010235689","36.80209089004065","35.23403152291404","34.20019187361798","33.38475322193618","33.20200999571808","35.00116193467666","35.14674598140021","37.31587435223399","37.37512553931247","36.20014875781705","36.79629874464162","37.22888186478151","37.00178486009989","36.14711790983352","36.22374943739365","37.16107793782622","38.00997668949559","38.85202852679889","38.28717199962091","37.32993972554805","37.29572089283026","36.60881389461949","35.49972545680293","34.60006621908732","34.16159526703647","33.83142704695662","35.61019038596475","36.73612976365849","37.26740278183905","36.86935594357943","36.95463040677342","36.67051570688208","37.37213343005683","39.67961193918692","43.19384649175821","43.01946375085346","41.90031787739848","40.09101618991076","38.79532247969942","38.17026214318674","37.77524619294889","38.0563642029471","37.76937099035799","37.72415152112952","38.24110606442208","47.26837244794624","45.28551866619794","38.3658430262738","39.12880189821875",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1321.G2MF.GF041_T.POGDP_PT.A","OBS_VALUE","United States","Central government including social security","Expenditure by function","General economic, commercial and labour affairs, Transactions","Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S13112.G2MF.GF1070_T.POGDP_PT.A","OBS_VALUE","United States","Extrabudgetary central government","Expenditure by function","Social exclusion n.e.c., Transactions","Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1311B.G2MF.GF072_T.POGDP_PT.A","OBS_VALUE","United States","Budgetary central government","Expenditure by function","Outpatient services, Transactions","Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1313MIXED.G2MF.GF0140_T.XDC.A","OBS_VALUE","United States","Local Government","Expenditure by function","Basic research, Transactions","Domestic currency","Annual","Billions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1311.G2MF.GF0650_T.XDC.A","OBS_VALUE","United States","Central government excluding social security","Expenditure by function","R&D Housing and community amenities, Transactions","Domestic currency","Annual","Billions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1314.G2MF.GF1040_T.POGDP_PT.A","OBS_VALUE","United States","Social security funds","Expenditure by function","Family and children, Transactions","Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1321.G2MF.GF1070_T.POGDP_PT.A","OBS_VALUE","United States","Central government including social security","Expenditure by function","Social exclusion n.e.c., Transactions","Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1313MIXED.G2MF.GF0640_T.POGDP_PT.A","OBS_VALUE","United States","Local Government","Expenditure by function","Street lighting, Transactions","Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1311.G2MF.GF04_T.POGDP_PT.A","OBS_VALUE","United States","Central government excluding social security","Expenditure by function","Economic affairs, Transactions","Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S13112.G2MF.GF0850_T.POGDP_PT.A","OBS_VALUE","United States","Extrabudgetary central government","Expenditure by function","R&D Recreation, culture and religion, Transactions","Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1321.G2MF.GF072_T.XDC.A","OBS_VALUE","United States","Central government including social security","Expenditure by function","Outpatient services, Transactions","Domestic currency","Annual","Billions","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S13.G2MF.GF0860_T.POGDP_PT.A","OBS_VALUE","United States","General government","Expenditure by function","Recreation, culture and religion n.e.c., Transactions","Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1311B.G2MF.GF0650_T.XDC.A","OBS_VALUE","United States","Budgetary central government","Expenditure by function","R&D Housing and community amenities, Transactions","Domestic currency","Annual","Billions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1312MIXED.G2MF.GF0510_T.POGDP_PT.A","OBS_VALUE","United States","State Government","Expenditure by function","Waste management, Transactions","Percent of GDP","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1311B.G2MF.GF0160_T.XDC.A","OBS_VALUE","United States","Budgetary central government","Expenditure by function","General public services n.e.c., Transactions","Domestic currency","Annual","Billions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1321.G2MF.GF0980_T.POGDP_PT.A","OBS_VALUE","United States","Central government including social security","Expenditure by function","Education n.e.c., Transactions","Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1311B.G2MF.GF072_T.XDC.A","OBS_VALUE","United States","Budgetary central government","Expenditure by function","Outpatient services, Transactions","Domestic currency","Annual","Billions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S13.G2MF.GF044_T.XDC.A","OBS_VALUE","United States","General government","Expenditure by function","Mining, manufacturing and construction, Transactions","Domestic currency","Annual","Billions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1321.G2MF.GF042_T.POGDP_PT.A","OBS_VALUE","United States","Central government including social security","Expenditure by function","Agriculture, forestry, fishing and hunting, Transactions","Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","0.3880104934770278","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:GFS_COFOG(11.0.0)","USA.S1314.G2MF.GF0840_T.POGDP_PT.A","OBS_VALUE","United States","Social security funds","Expenditure by function","Religious and other community services, Transactions","Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
